Date,Open,High,Low,Close,Volume
2006-04-10,49.826,49.826,49.212,49.312,50586
2006-04-11,49.198,49.435,49.061,49.189,93203
2006-04-12,49.189,49.412,48.921,49.189,38825
2006-04-13,49.022,49.154,48.417,48.539,62090
2006-04-17,48.426,48.715,48.32,48.402,52680
2006-04-18,48.585,49.771,48.539,49.588,57648
2006-04-19,49.648,50.322,49.497,50.194,43007
2006-04-20,50.291,50.322,49.826,50.245,43791
2006-04-21,50.33,50.568,50.123,50.254,82877
2006-04-24,50.369,50.369,49.771,49.995,65230
2006-04-25,50.022,50.087,49.504,49.618,58691
2006-04-26,49.81,49.81,49.359,49.465,80261
2006-04-27,50.254,50.254,49.083,49.779,75687
2006-04-28,49.963,50.307,49.795,49.955,82480
2006-05-01,50.245,50.314,49.205,49.359,63790
2006-05-02,49.497,49.497,48.578,48.854,67713
2006-05-03,49.0,49.043,48.555,48.944,42221
2006-05-04,49.114,49.887,49.114,49.64,61701
2006-05-05,50.194,50.527,50.102,50.276,62872
2006-05-08,50.392,50.56,50.201,50.498,191237
2006-05-09,50.56,50.668,50.138,50.477,195291
2006-05-10,50.398,50.736,50.254,50.291,75815
2006-05-11,50.048,50.291,49.306,49.365,74509
2006-05-12,49.014,49.083,48.248,48.739,81829
2006-05-15,48.792,49.451,48.256,49.412,90978
2006-05-16,49.595,49.657,49.146,49.22,39086
2006-05-17,48.839,48.839,48.172,48.295,89803
2006-05-18,48.846,48.893,47.89,47.929,48105
2006-05-19,47.813,48.509,47.475,48.043,119868
2006-05-22,47.858,47.914,47.263,47.914,224838
2006-05-23,47.666,48.181,47.384,47.384,106796
2006-05-24,47.414,47.836,46.972,47.462,218431
2006-05-25,47.858,48.655,47.822,48.346,80787
2006-05-26,48.953,49.022,48.61,48.93,80916
2006-05-30,48.93,48.97,48.525,48.525,45750
2006-05-31,48.854,48.97,47.858,48.61,74118
2006-06-01,48.731,49.504,48.731,49.504,46534
2006-06-02,49.74,50.17,49.581,50.07,59605
2006-06-05,50.022,51.057,49.887,50.314,98690
2006-06-06,50.477,50.477,49.681,49.719,44836
2006-06-07,49.833,50.42,49.627,50.062,66927
2006-06-08,50.062,50.13,49.205,49.955,97775
2006-06-09,49.955,50.398,49.917,50.284,69542
2006-06-12,50.444,50.444,49.488,49.689,240001
2006-06-13,49.267,49.657,49.043,49.174,94247
2006-06-14,48.869,49.253,48.647,48.755,78431
2006-06-15,49.0,49.771,49.0,49.771,77780
2006-06-16,49.588,49.779,49.312,49.681,81959
2006-06-19,49.987,49.987,49.26,49.334,86012
2006-06-20,49.497,49.497,48.885,49.075,55034
2006-06-21,49.075,49.689,49.014,49.648,166010
2006-06-22,49.648,49.648,49.105,49.3,72285
