Date,Open,High,Low,Close,Volume
2007-06-29,61.454,61.555,61.428,61.555,467587
2007-07-02,61.403,61.529,61.302,61.512,89979
2007-07-03,61.547,61.595,61.369,61.385,26308
2007-07-05,61.26,61.26,61.113,61.139,51776
2007-07-06,61.052,61.062,60.988,61.013,66559
2007-07-09,61.088,61.104,61.029,61.079,41931
2007-07-10,61.285,61.394,61.227,61.394,132633
2007-07-11,61.36,61.394,61.173,61.244,44813
2007-07-12,61.342,61.342,61.079,61.164,33764
2007-07-13,61.236,61.302,61.096,61.26,103799
2007-07-16,61.244,61.436,61.244,61.428,80138
2007-07-17,61.369,61.394,61.227,61.351,45050
2007-07-18,61.394,61.529,61.335,61.454,61874
2007-07-19,61.335,61.428,61.302,61.428,28238
2007-07-20,61.506,61.672,61.506,61.604,55628
2007-07-23,61.563,61.595,61.462,61.586,44093
2007-07-24,61.638,61.647,61.529,61.612,37726
2007-07-25,61.656,61.699,61.629,61.672,32317
2007-07-26,61.859,61.937,61.726,61.913,64876
2007-07-27,61.819,61.904,61.743,61.859,57420
2007-07-30,61.802,61.913,61.751,61.802,40371
2007-07-31,61.735,61.929,61.604,61.929,29194
2007-08-01,61.699,61.726,61.538,61.647,39167
2007-08-02,61.663,61.768,61.512,61.751,48899
2007-08-03,61.827,61.989,61.802,61.962,142849
2007-08-06,61.989,61.989,61.726,61.784,40971
2007-08-07,61.842,61.913,61.656,61.777,53339
2007-08-08,61.68,61.708,61.512,61.62,49135
2007-08-09,61.834,61.904,61.595,61.759,53940
2007-08-10,61.895,61.895,61.577,61.647,40726
2007-08-13,61.538,61.751,61.529,61.699,425419
2007-08-14,61.663,61.859,61.629,61.851,46732
2007-08-15,61.92,61.92,61.577,61.859,40371
2007-08-16,61.885,62.112,61.751,61.851,51776
2007-08-17,61.945,62.061,61.895,62.044,44813
2007-08-20,62.13,62.209,61.904,61.913,79890
2007-08-21,62.267,62.284,62.13,62.13,29914
2007-08-22,62.069,62.191,62.035,62.13,46732
2007-08-23,62.087,62.209,62.061,62.13,55982
2007-08-24,62.176,62.209,62.061,62.183,65239
2007-08-27,62.096,62.413,62.096,62.413,98753
