Date,Open,High,Low,Close,Volume
2006-10-19,21.077,21.156,21.026,21.077,362230
2006-10-20,21.164,21.258,20.992,21.225,220600
2006-10-23,21.463,21.541,20.606,21.233,850949
2006-10-24,21.251,21.285,21.181,21.251,352796
2006-10-25,21.291,21.447,21.291,21.395,633494
2006-10-26,21.635,21.687,21.507,21.626,491283
2006-10-27,21.619,21.671,21.489,21.515,374693
2006-10-30,21.43,21.567,21.43,21.489,228403
2006-10-31,21.489,21.653,21.489,21.601,325308
2006-11-01,21.722,21.799,21.559,21.575,726439
2006-11-02,21.498,21.533,21.421,21.524,883912
2006-11-03,21.567,21.567,21.361,21.403,3266013
2006-11-06,21.635,21.815,21.549,21.808,1276777
2006-11-07,21.979,22.064,21.909,21.945,949952
2006-11-08,21.928,22.021,21.834,21.988,425592
2006-11-09,22.021,22.092,21.953,21.979,443644
2006-11-10,22.073,22.151,22.064,22.134,295724
2006-11-13,22.125,22.236,22.108,22.219,436190
2006-11-14,22.236,22.28,22.04,22.263,427804
2006-11-15,22.255,22.348,22.203,22.306,801332
2006-11-16,22.288,22.367,22.263,22.306,378536
2006-11-17,22.185,22.297,22.125,22.297,361649
2006-11-20,22.263,22.339,22.185,22.315,357106
2006-11-21,22.331,22.468,22.331,22.468,282447
2006-11-22,22.572,22.658,22.546,22.65,472880
2006-11-24,22.468,22.7,22.468,22.615,129403
2006-11-27,22.468,22.538,22.193,22.193,625924
2006-11-28,22.288,22.452,22.228,22.452,829170
2006-11-29,22.546,22.65,22.529,22.65,480801
2006-11-30,22.77,22.794,22.579,22.65,935743
2006-12-01,22.709,22.735,22.374,22.555,868420
2006-12-04,22.572,22.751,22.495,22.726,1124545
2006-12-05,22.846,22.992,22.751,22.977,631981
2006-12-06,22.864,22.949,22.813,22.898,420934
2006-12-07,23.164,23.164,23.01,23.026,3266944
2006-12-08,23.061,23.139,22.949,22.949,1024262
2006-12-11,23.036,23.215,23.01,23.164,329851
2006-12-12,23.173,23.242,23.087,23.233,449933
2006-12-13,23.31,23.361,23.242,23.361,640949
2006-12-14,23.38,23.397,23.31,23.38,334976
2006-12-15,23.516,23.516,23.251,23.267,312728
2006-12-18,23.405,23.439,23.275,23.319,577704
2006-12-19,23.31,23.483,23.233,23.431,429786
2006-12-20,23.164,23.182,22.934,22.967,346857
2006-12-21,23.019,23.019,22.898,22.949,417556
2006-12-22,22.941,23.052,22.623,22.683,290017
2006-12-26,22.675,22.838,22.65,22.838,1163912
2006-12-27,23.036,23.568,22.984,23.078,881234
2006-12-28,23.215,23.215,23.036,23.096,885192
2006-12-29,23.096,23.223,23.096,23.096,222347
2007-01-03,23.773,26.487,23.199,23.31,681832
2007-01-04,23.267,23.267,23.112,23.233,315991
2007-01-05,24.006,24.006,22.751,22.846,1068521
2007-01-08,22.958,22.958,22.073,22.778,681715
2007-01-09,22.934,23.019,22.761,22.882,455175
2007-01-10,22.64,22.692,22.563,22.631,905693
2007-01-11,22.683,23.019,22.683,22.838,1046041
2007-01-12,22.984,23.096,22.941,23.078,503977
2007-01-16,23.13,23.208,23.036,23.208,417205
2007-01-17,22.934,23.156,22.934,23.078,508986
2007-01-18,23.173,23.173,22.941,22.949,677756
2007-01-19,22.984,23.303,22.984,23.267,491633
2007-01-22,23.294,23.294,22.977,23.0,351398
2007-01-23,23.112,23.26,23.026,23.173,272079
2007-01-24,23.275,23.319,23.182,23.31,509801
2007-01-25,23.327,23.353,23.0,23.044,445393
2007-01-26,23.139,23.148,22.906,23.061,407772
2007-01-29,23.13,23.233,23.061,23.164,660865
2007-01-30,23.413,23.483,23.31,23.483,646309
2007-01-31,23.405,23.688,23.303,23.663,848621
2007-02-01,23.782,23.852,23.722,23.852,591446
2007-02-02,23.819,23.833,23.697,23.819,1690486
2007-02-05,23.714,23.714,23.611,23.714,450284
2007-02-06,23.722,23.825,23.646,23.8,492213
2007-02-07,23.929,24.057,23.885,23.972,1065144
2007-02-08,23.852,23.988,23.766,23.981,318320
2007-02-09,23.955,23.955,23.758,23.825,592730
2007-02-12,23.819,23.819,23.636,23.74,449479
2007-02-13,23.885,24.031,23.8,24.015,186341
2007-02-14,24.211,24.418,24.168,24.409,396557
2007-02-15,24.434,24.486,24.332,24.434,257639
2007-02-16,24.366,24.434,24.271,24.434,338354
2007-02-20,24.383,24.632,24.323,24.572,1082499
2007-02-21,24.383,24.426,24.28,24.426,679501
2007-02-22,24.486,24.598,24.418,24.486,432579
2007-02-23,24.598,24.674,24.512,24.624,417904
2007-02-26,24.804,24.804,24.606,24.709,432801
2007-02-27,24.28,24.28,23.251,23.594,1326042
2007-02-28,23.663,23.868,23.55,23.697,1473147
2007-03-01,23.223,23.646,22.52,23.285,1683483
